Text,Label,Subclass
"""भावना समजून घे ना त्याच्या. जास्त हिंदाळलेली हिंदाळलेली करु नको. तुक्या बोक्या""",1,1
"@Awhadspeaks संजय राऊत्याच्या भाषेत तुला ""चूतिया"" म्हणावे लागेल.",1,1
@nilzalte या वेळी मोदी ची दिव्य अस्त्र निकामी होणार आहेत.10 वर्षात भरपूर नंगा नाच केला आता लागला माकडा सारखा नाचायला. कोणी तर कर्ण सारखं भेटेल दिव्य अस्त्र चा मारा करण्यासाठी. दलितांना आता कर्णाची गरज आहे. दलितांच्या हक्कासाठी स्वयं देवा सोबत युद्ध करेल.,1,1
@marathipraju पूर्ण दही तूझ्या मोठ्या गांडीत भरला का झवाड्यानी @marathipraju,1,1
@PrasadVKathe @Sachingavali77 @rautsanjay61 @PMOIndia @narendramodi गांजा रौत राज्यातील शेतकरी व एस टी कर्मचार्यांच्या आत्महत्या थांबवू शकत नाहीय… आणि उत्तर प्रदेशात परिवर्तन घडवणार आहे म्हणे… राज्यात ह्यावेळेस देखील सर्वाधीक कोरोनाबाधीत रूग्ण व मृतांची संख्या असताना - ह्यांना गलिच्छ राजकारण करायचे आहे… आजारी मामुचं - आजारी सरकार…!!!,1,1
ट्युशन स्टूडेंटच्या आईची पुच्ची झवली https://t.co/ybQFqJNkzV,1,1
@mpsc_office कोणी हा मूर्खपणाचा निर्णय घेतला? कुठल्या थोबाडाने सीमाभागावर हक्क सांगताल? सीमाभागातील मराठी भाषिकांवरील अन्याय दिसत नाही का रे तुम्हाला? परप्रांतीय बरे उरावर चढवून घेता. संवेदनाहीन सरकार #निषेध #म,1,1
धार्मिक कट्टरता ह्या देशाला मातीत गाडल्या शिवाय राहणार नाही...,1,2
बाटला हाऊस 🤔,1,1
बापाला असे बोलतो का माकडा,1,1
"त्याला माणुसकी नाही, गांड फाटणे अस बोलतात.",1,3
